index,domains
1122,bisedgkhan.edu.pk
1123,bisedik.edu.pk
1124,bisefsd.edu.pk
1125,bisegrw.edu.pk
1126,biseh.edu.pk
1127,bisekt.edu.pk
1128,biselrk.edu.pk
1129,bisemalakand.edu.pk
1130,bisemdn.edu.pk
1131,bisempk.edu.pk
1132,bisemultan.edu.pk
1133,bisep.edu.pk
1134,biserawalpindi.edu.pk
1135,biserwp.edu.pk
1136,bisesahiwal.edu.pk
1137,bisesargodha.edu.pk
1138,bisesba.edu.pk
1139,bisess.edu.pk
1140,bisesuksindh.edu.pk
1141,bisp-8171.pk
1142,bisp.gov.pk
1143,bisp8171cniccheck.pk
1144,bisp8171eligibilitycheck.pk
1145,bisp8171portal.com.pk
1146,bisp8171portal.pk
1147,bispalert.com.pk
1148,bispwebportal.com.pk
1149,bispwebportal.org.pk
1150,bispwebportalonline.pk
1151,bitcoinminer.com.pk
1152,bites4delight.pk
1153,bitesa.pk
1154,bitrix.pk
1155,bixi.pk
1156,biyah.pk
1157,bizapp.callcourier.com.pk
1158,bizline.pk
1159,bizmarketplace.jazz.com.pk
1160,bizztechsolution.pk
1161,bkassociates.pk
1162,bkuc.edu.pk
1163,blackbox.net.pk
1164,blackbox.waada.pk
1165,blackcamels.com.pk
1166,blackmores.pk
1167,blackoptic.pk
1168,blackowl.pk
1169,blackrunner.com.pk
1170,blepgob.org.pk
1171,blingspot.pk
1172,blinkbroadband.pk
1173,blinq.pk
1174,blog.agency21.com.pk
1175,blog.grocerapp.pk
1176,blog.healthwire.pk
1177,blog.landtrack.pk
1178,blog.oracletech.com.pk
1179,blog.smartoption.pk
1180,blog.tractors.pk
1181,blog.vacationsetup.pk
1182,blogpakistan.pk
1183,bloodygaming.pk
1184,bloon.pk
1185,blossom.com.pk
1186,bls.com.pk
1187,blt.com.pk
1188,blu-rays.pk
1189,bluebirdarts.pk
1190,bluecart.pk
1191,blueex.co.pk
1192,bluehosting.pk
1193,bluerinse.pk
1194,blumoon.pk
1195,blxck.pk
1196,bm.visiontech.pk
1197,bms.ivapegreat.com.pk
1198,bn55-game.pk
1199,bn555.com.pk
1200,bnu.edu.pk
1201,boai.smsapp.pk
1202,boardresults.pk
1203,bocs.bankingmohtasib.gov.pk
1204,bodyfocus.pk
1205,bodypiercings.pk
1206,boe.com.pk
1207,bogo.pk
1208,bok.com.pk
1209,boldandbare.pk
1210,boltikitabain.pk
1211,bonafide.pk
1212,bonanza.com.pk
1213,bonbon.pk
1214,bono.pk
1215,book-shelf.pk
1216,bookabook.pk
1217,bookberry.pk
1218,bookeve.pk
1219,booking.dinnerinthesky.pk
1220,booking.glamp.pk
1221,bookmark.pk
1222,bookme.pk
1223,bookmyhotel.com.pk
1224,booknest.pk
1225,bookproperty.pk
1226,booksdelivery.pk
1227,bookshub.pk
1228,booksplus.pk
1229,booksvilla.com.pk
1230,bookworld.pk
1231,boota.pk
1232,bop.com.pk
1233,borjan.com.pk
1234,borsa.pk
1235,bot.cle.org.pk
1236,botanix.pk
1237,boya.com.pk
1238,bpm.jazz.com.pk
1239,bpsc.gob.pk
1240,bqdnh0f59b.qcjkngfdk3.faw22bejxm.pk
1241,brackets.pk
1242,brain.net.pk
1243,brainbooks.pk
1244,brainmusic.pk
1245,braintel.net.pk
1246,branches.pk
1247,brand.t-electronics.com.pk
1248,brandactivation.pk
1249,brandcollection.com.pk
1250,brandedcutpieces.com.pk
1251,brandedge.com.pk
1252,brandedkicks.pk
1253,brandedluggage.com.pk
1254,brandedwatches.pk
1255,brands4less.pk
1256,brands4you.pk
1257,brandsexclusive.com.pk
1258,brandsfame.com.pk
1259,brandspot.pk
1260,branighty.pk
1261,branny.pk
1262,braonline.pk
1263,bravian.edu.pk
1264,bravonutrition.pk
1265,breachit.pk
1266,breakfast.pk
1267,breakin.pk
1268,breakout.com.pk
1269,bridalcollection.pk
1270,bridals.pk
1271,brief.pk
1272,brightgroup.com.pk
1273,brightspark.com.pk
1274,brightvision.edu.pk
1275,brightway.pk
1276,brimburgers.pk
1277,bringit.pk
1278,britishcouncil.pk
1279,brkav.brookes.com.pk
1280,brn.optix.pk
1281,broadband.kkn.com.pk
1282,broadwaypizza.com.pk
1283,broche.pk
1284,brothersagrifarms.com.pk
1285,brownbag.pk
1286,bryon.com.pk
1287,bsecure.pk
1288,bsek.com.pk
1289,bsek.edu.pk
1290,bsekresult.com.pk
1291,bsms.telecard.com.pk
1292,bsweb174.brain.net.pk
1293,btevta.gob.pk
1294,bu.edu.pk
1295,bucket.pk
1296,buckit.pk
1297,budget.webhoster.pk
1298,budgetblinds.pk
1299,buetk.edu.pk
1300,buildinc.pk
1301,buildingbiographies.org.pk
1302,buildspark.pk
1303,buitms.edu.pk
1304,bundukhan.pk
1305,bundukhansweets.pk
1306,bunkr.pk
1307,bunnys.com.pk
1308,bunyad.lums.edu.pk
1309,burak.net.pk
1310,burgerlab.com.pk
1311,burgeroclock.com.pk
1312,burhanihospital.org.pk
1313,burraq.jazz.com.pk
1314,bushrastore.pk
1315,business.clickncollect.pk
1316,business.farmdar.pk
1317,businessbook.pk
1318,businessbrokers.pk
1319,businessemail.pk
1320,businessinsider.pk
1321,businessline.jazz.com.pk
1322,businesslist.pk
1323,businessobserver.pk
1324,businesswala.pk
1325,businessworld.jazz.com.pk
1326,buspro.pk
1327,bustangi.pk
1328,butterfly.com.pk
1329,buy.com.pk
1330,buy2day.pk
1331,buyerhub.pk
1332,buyersinn.pk
1333,buyimported.pk
1334,buyinsurance.pk
1335,buykarlo.pk
1336,buyon.pk
1337,buysolar.pk
1338,buyyourphone.pk
1339,buyzilla.pk
1340,buzz.pk
1341,bvm.zong.com.pk
1342,bwp.wiss.pk
1343,byco-fmc.bosicor.com.pk
1344,byco.com.pk
1345,bykea.pk
1346,byn.zong.com.pk
1347,bzu.edu.pk
1348,caapakistan.com.pk
1349,cabinet.gov.pk
1350,cacti.galaxy.net.pk
1351,caesars.com.pk
1352,caffeine.pk
1353,cakewale.com.pk
1354,calculator.pk
1355,caliber.com.pk
1356,californiapizza.com.pk
1357,caliph.pk
1358,callcourier.com.pk
1359,calza.com.pk
1360,campus.pk
1361,canbebe.com.pk
1362,canny.com.pk
1363,capcutpro.com.pk
1364,capitalmarkets.pk
1365,caplet.pk
1366,capri.com.pk
1367,captainfood.pk
1368,car.net.pk
1369,car4u.com.pk
1370,carbuddy.pk
1371,cardbill.dnt.net.pk
1372,cardiaccare.com.pk
1373,care.master.com.pk
1374,career.csd.gov.pk
1375,career.paf-iast.edu.pk
1376,careerbox.pk
1377,careerjobs2381.com.pk
1378,careerjobs91.com.pk
1379,careermap.pk
1380,careers.bestwayconsultancy.com.pk
1381,careers.hmc.com.pk
1382,careers.namal.edu.pk
1383,careers.tcf.org.pk
1384,careers.zong.com.pk
1385,careers635.com.pk
1386,carestore.pk
1387,caretakers.pk
1388,carezone.pk
1389,cargo.pk
1390,cari.pk
1391,caritas.org.pk
1392,carom.pk
1393,carrefour.pk
1394,carrera.pk
1395,cartco.pk
1396,cartflo.pk
1397,cartonhouse.com.pk
1398,cas.net.pk
1399,cas1.kmu.edu.pk
1400,case.edu.pk
1401,caselaw.shc.gov.pk
1402,caseon.pk
1403,cash1.pk
1404,cashmgmt.albaraka.com.pk
1405,cast.org.pk
1406,casual.gamenow.com.pk
1407,catchnpack.pk
1408,cateringonline.pk
1409,catfootwear.com.pk
1410,cathaypacific.pk
1411,catip.org.pk
1412,cavemanorganics.pk
1413,cba.com.pk
1414,cbdpunjab.gov.pk
1415,cbr.gov.pk
1416,cbs.zong.com.pk
1417,cc.cle.org.pk
1418,ccar.gov.pk
1419,ccbat.com.pk
1420,cch.awt.com.pk
1421,cch.edu.pk
1422,ccit.pk
1423,ccmc.pk
1424,cco.com.pk
1425,ccormara.edu.pk
1426,ccptraffickyc.pk
1427,ccrim.org.pk
1428,ccstore.pk
1429,cda.gov.pk
1430,cdb.tlh.edu.pk
1431,cdcaccess.com.pk
1432,cdn.quizclothing.pk
1433,cdn2.niazitv.pk
1434,cdn5.niazitv.pk
1435,cdn6.niazitv.pk
1436,cdns.pta.gov.pk
1437,cdpl.pk
1438,cdpr.org.pk
1439,cdtc.org.pk
1440,cecos.edu.pk
1441,cedar.edu.pk
1442,cef.org.pk
1443,cejlms.iba.edu.pk
1444,cel.gift.edu.pk
1445,cel.giu.edu.pk
1446,celebjared.pk
1447,celebritynews.pk
1448,celeste.com.pk
1449,celina.pk
1450,cell.pfa.gop.pk
1451,cellmart.pk
1452,census.seld.gos.pk
1453,cent.learntech.pk
1454,central.mbin.pk
1455,centreline.com.pk
1456,centurytown.com.pk
1457,cerave-pakistan.pk
1458,ceraveshop.pk
1459,cerebro.pk
1460,cerp.org.pk
1461,cewre.edu.pk
1462,cfm.verp.pk
1463,cfp.pitc.com.pk
1464,cfstudio.pk
1465,cg1.acme.convergence.pk
1466,cg2.acme.convergence.pk
1467,cga.gov.pk
1468,cgbabyclub.pk
1469,cgpakistan.kpdata.gov.pk
1470,cgpi.pk
1471,ch.uog.edu.pk
1472,chabee.pk
1473,chair.com.pk
1474,chalain.pk
1475,challan.must.edu.pk
1476,chamra.com.pk
1477,chandtara.pk
1478,changan.com.pk
1479,chantilly.pk
1480,chapter2.pk
1481,charcoal.com.pk
1482,charkha.com.pk
1483,chasedaily.pk
1484,chaseplus.com.pk
1485,chaseup.com.pk
1486,chasevalue.pk
1487,chashmay.com.pk
1488,chashmegul.pk
1489,chashni.pk
1490,chat.allmytech.pk
1491,chat.bls.com.pk
1492,chat.clearpathortho.pk
1493,chat.mcb.com.pk
1494,chat.orient.com.pk
1495,chatgpt.edu.pk
1496,chawli.pk
1497,cheaphost.pk
1498,cheaphosting.pk
1499,cheapvps.pk
1500,check.ptv.com.pk
1501,checkin.pk
1502,checkmepcobill.pk
1503,checksiminfo.com.pk
1504,cheena.pk
1505,cheetah.com.pk
1506,cheetay.pk
1507,chefiality.pk
1508,chemistdirect.pk
1509,chemistry.com.pk
1510,chemx.com.pk
1511,chhipa.pk
1512,chicvogue.pk
1513,chiefapparel.pk
1514,childrenofadam.pk
1515,childrenpublications.com.pk
1516,chilltime.pk
1517,chillzonehvac.com.pk
1518,chinaembassy.zong.com.pk
1519,chinyere.pk
1520,chip.edu.pk
1521,christinecosmetics.pk
1522,chte.gob.pk
1523,chunkncheese.pk
1524,chunnumunnu.pk
1525,ci.landtrack.pk
1526,cibs.comsats.net.pk
1527,cinegold.com.pk
1528,cinemakick.pk
1529,cinestar.com.pk
1530,cinestar.pk
1531,cip.tdea.pk
1532,circleinternational.com.pk
1533,circuit.pk
1534,cisepos.pk
1535,citibank.com.pk
1536,citilab.org.pk
1537,citiscience.pk
1538,citizenportal.gov.pk
1539,cits.net.pk
1540,city21.pk
1541,citybook.pk
1542,cityland.pk
1543,citysearch.pk
1544,cityuniversity.edu.pk
1545,civildefence.gov.pk
1546,civilsolutions.pk
1547,clair.pk
1548,clara.pk
1549,clarivateanalytics.com.pk
1550,clarivateanalytics.pk
1551,clasf.pk
1552,class11.pk
1553,classicbedsheet.pk
1554,classifiedads.pk
1555,classnotes.pk
1556,classshop.pk
1557,cleanall.pk
1558,cleangreen.gov.pk
1559,clearpathortho.pk
1560,cleko.com.pk
1561,click.e.dettol.pk
1562,click.notification.nestle.pk
1563,clickable.pk
1564,clickbroadband.net.pk
1565,clickbroadband.pk
1566,clickmobile.pk
1567,clickncollect.pk
1568,clicknget.pk
1569,clicknorder.pk
1570,clickone.pk
1571,clicky.pk
1572,clickybridge.clicky.pk
1573,client.imarat.com.pk
1574,clientarea.host.com.pk
1575,clients.cloudservers.pk
1576,clientsportal.pk
1577,clinical.merisehat.pk
1578,clinix.com.pk
1579,cll.com.pk
1580,clothinginn.com.pk
1581,clothzilla.pk
1582,cloud.aptma.org.pk
1583,cloud.brsp.org.pk
1584,cloud.e.dettol.pk
1585,cloud.garajdrive.com.pk
1586,cloud.goodlife.pk
1587,cloud.jazzdrive.com.pk
1588,cloud.kips.edu.pk
1589,cloud.lazienda.com.pk
1590,cloud.mylighting.com.pk
1591,cloud.notification.nestle.pk
1592,cloud.onecloud.com.pk
1593,cloud.qau.edu.pk
1594,cloud.roadmaster.pk
1595,cloud.solutionspk.com.pk
1596,cloud.web.pk
1597,cloud1.kips.edu.pk
1598,cloudapps.pk
1599,cloudbytes.pk
1600,cloudcode.pk
1601,cloudex.pk
1602,cloudhosting.pk
1603,cloudpanel.gworkspace.pk
1604,cloudservers.pk
1605,cloudvps.pk
1606,cloudy.com.pk
1607,cloudy.pk
1608,clover.pk
1609,cltr.pulse.gop.pk
1610,club.genesis.pk
1611,club76.pk
1612,clubpkk.com.pk
1613,cmax.pk
1614,cmcp.gob.pk
1615,cmp-punjab.com.pk
1616,cmpunjabschemes.pk
1617,cms-admin.nooritservices.pk
1618,cms.blinkbroadband.pk
1619,cms.bnu.edu.pk
1620,cms.dmdmax.com.pk
1621,cms.icp.edu.pk
1622,cms.must.edu.pk
1623,cms.oxfordextend.com.pk
1624,cms.ric.edu.pk
1625,cms.ttsn.net.pk
1626,cms.ulm.edu.pk
1627,cms.uog.edu.pk
1628,cms.uol.edu.pk
1629,cms.uom.edu.pk
1630,cms3.uswat.edu.pk
1631,cmsapi.merisehat.pk
1632,cmscheme.com.pk
1633,cmscheme.pk
1634,cmsindh.gov.pk
1635,cmstravel.pk
1636,cmta.com.pk
1637,cmu.gov.pk
1638,cncautomation.pk
1639,cngfgames.pk
1640,cnic.pk
1641,cnicinformation.com.pk
1642,cnse.com.pk
1643,coca-cola.com.pk
1644,coca-cola.pk
1645,coca-colajourney.com.pk
1646,cockpit.smarttrack.pk
1647,cocobee.com.pk
1648,cocoon.pk
1649,cocotots.pk
1650,cod.callcourier.com.pk
1651,codeit.pk
1652,coffeebean.pk
1653,cokestudio.com.pk
1654,colabs.pk
1655,colgate-palmolive.com.pk
1656,colgate.com.pk
1657,collaborativedesign.com.pk
1658,collabotive.pk
1659,collect.kmu.edu.pk
1660,college.hup.edu.pk
1661,colorprediction.pk
1662,colorshow.pk
1663,columns.pk
1664,com.arshgroup.pk
1665,comedy.goonj.pk
1666,cometgroup.com.pk
1667,comfortkicks.pk
1668,comfortperiod.pk
1669,comfortrealm.pk
1670,comfyfashion.pk
1671,commecscollege.edu.pk
1672,commerce.gov.pk
1673,complaint.mcq.gob.pk
1674,complaint.pta.gov.pk
1675,complaints.mohtasib.gov.pk
1676,computerzone.pk
1677,comsats.edu.pk
1678,comsats.net.pk
1679,comsats.pk
1680,comsec.pk
1681,comsis.edu.pk
1682,comstar.com.pk
1683,conceptstore.pk
1684,concordlogistic.com.pk
1685,condomsoutlet.pk
1686,connect.net.pk
1687,connect.ptcl.com.pk
1688,connectapp.trackingworld.com.pk
1689,connectel.com.pk
1690,connectel.pk
1691,console-staging.daraz.pk
1692,console.cequens.pk
1693,console.daraz.pk
1694,consumers.pk
1695,continentalbiscuits.com.pk
1696,continentaltowels.com.pk
1697,contra2.skyrocket.com.pk
1698,contra5.skyrocket.com.pk
1699,convergence.pk
1700,converter.pk
1701,convocation.superior.edu.pk
1702,convocation.uskt.edu.pk
1703,conwill.com.pk
1704,cookingorbit.pk
1705,coolandcool.pk
1706,copypencil.pk
1707,corecart.pk
1708,corio.pk
1709,corneronline.pk
1710,corp.imtiaz.com.pk
1711,corp.skyhost.pk
1712,corporateportal.jazz.com.pk
1713,corporatetraining.com.pk
1714,corportal.telenor.com.pk
1715,cosmesurgehospital.com.pk
1716,cosmetics.pk
1717,cosmeticswholesale.pk
1718,cosmic.net.pk
1719,cosmicarena.pk
1720,costyo.pk
1721,cothm.edu.pk
1722,cougar.com.pk
1723,coupon.com.pk
1724,couriers.com.pk
1725,couriertracking.pk
1726,courses24.pk
1727,coverlo.pk
1728,covid.gov.pk
1729,covolv.pk
1730,cozmetica.pk
1731,cp.flashnet.com.pk
1732,cp.fpsc.gov.pk
1733,cp.galaxy.net.pk
1734,cp.genesis.pk
1735,cp.leo.net.pk
1736,cp.mansol.com.pk
1737,cp.powerlink.net.pk
1738,cp.softshack.com.pk
1739,cp.xoxo.pk
1740,cp.zu.edu.pk
1741,cp02.bsms.pk
1742,cp14-nl.temok.pk
1743,cp2.punjabhec.gov.pk
1744,cp2.zu.edu.pk
1745,cpanel.amis.com.pk
1746,cpanel.bloon.pk
1747,cpanel.buzzhost.pk
1748,cpanel.cpsd.org.pk
1749,cpanel.eazygl.pk
1750,cpanel.fineartsmaterial.pk
1751,cpanel.inrealtors.pk
1752,cpanel.maic.com.pk
1753,cpanel.phonebolee.pk
1754,cpanel.reefland.com.pk
1755,cpcalendars.actgroup.com.pk
1756,cpcalendars.fliptron.pk
1757,cpcalendars.immigrationexperts.pk
1758,cpcalendars.netwise.pk
1759,cpcalendars.pegasus.com.pk
1760,cpcalendars.petpakfilms.com.pk
1761,cpcontacts.abrarulhaq.pk
1762,cpcontacts.bisemultan.edu.pk
1763,cpcontacts.careercounselor.pk
1764,cpcontacts.duhs.edu.pk
1765,cpcontacts.eads.pk
1766,cpcontacts.hostlint.pk
1767,cpcontacts.id.com.pk
1768,cpcontacts.ithouse.pk
1769,cpcontacts.jumprecruiter.pk
1770,cpcontacts.qistbazaar.pk
1771,cpd.pec.org.pk
1772,cpec.gov.pk
1773,cplc.org.pk
1774,cpp4.ultimate-solution.com.pk
1775,cppa.gov.pk
1776,cpr.gov.pk
1777,cpsp.edu.pk
1778,crafthouse.pk
1779,crayon.pk
1780,crazevalue.pk
1781,crazyhost.pk
1782,crbt.zong.com.pk
1783,credentials.edu.pk
1784,creditfix.pk
1785,credo.edu.pk
1786,crescentcollege.com.pk
1787,cricket.jazz.com.pk
1788,cricketpakistan.com.pk
1789,crimson.com.pk
1790,crm-api.vivafinance.pk
1791,crm.berlitz.com.pk
1792,crm.bic.edu.pk
1793,crm.bios.pk
1794,crm.fingertips.com.pk
1795,crm.homebridge.pk
1796,crm.master.com.pk
1797,crm.sapphireproperties.com.pk
1798,crm.takafulbazaar.pk
1799,crm.truckistan.pk
1800,crm.weddingapp.pk
1801,crm360.pk
1802,crmx.clicky.pk
1803,cronhealth.udhaar.pk
1804,crossstitch.pk
1805,crowded.pk
1806,crs.pharmedic.com.pk
1807,crushitdigital.pk
1808,crystalshipping.pk
1809,crystolite.com.pk
1810,csa.cle.org.pk
1811,csa.frieslandcampina.com.pk
1812,csa.sbp.org.pk
1813,cscquetta.gov.pk
1814,cscr.pk
1815,csd.gov.pk
1816,csm.tmpl.pk
1817,csn.edu.pk
1818,cspsindh.org.pk
1819,csrmonitors.nepra.org.pk
1820,css.net.pk
1821,cssaspirants.pk
1822,cssforum.com.pk
1823,cssprep.com.pk
1824,ctc.hoster.pk
1825,ctdkppolice.gov.pk
1826,ctexs.pk
1827,ctf-pcc.nccs.pk
1828,ctplahore.gop.pk
1829,ctsp.org.pk
1830,ctti.edu.pk
1831,cu.edu.pk
1832,cubeonline.pk
1833,cubexs.net.pk
1834,cubicle.pk
1835,cuiatd.edu.pk
1836,cuilahore.edu.pk
1837,cuiwah.edu.pk
1838,culturalfusion.pk
1839,culturecolors.pk
1840,curl.pk
1841,currency.digitalexchange.pk
1842,currenwatches.com.pk
1843,curve.com.pk
1844,cusit.edu.pk
1845,cust.edu.pk
1846,customdesign.pk
1847,customers.nova.net.pk
1848,customizedjewellers.pk
1849,customizemaster.pk
1850,customnews.pk
1851,customstoday.com.pk
1852,cutish.pk
1853,cuvas.edu.pk
1854,cvmaker.pk
1855,cwd1.gkp.pk
1856,cwp.ndma.pk
1857,cwp.unews.pk
1858,cwpmne.pndkp.gov.pk
1859,cwppcsp.pndkp.gov.pk
1860,cxtreme.pk
1861,cyber.net.pk
1862,cyberian.pk
1863,cybermart.pk
1864,cyberpanel.pk
1865,cybgis.net.pk
1866,cycling-world.pk
1867,czone.com.pk
1868,da.shahidbuilders.com.pk
1869,daad.pk
1870,dabang.pk
1871,dablew.pk
1872,dabstore.pk
1873,dadabhoy.edu.pk
1874,dadabhoy.pk
1875,daewoo.com.pk
1876,daewoo.net.pk
1877,daily.pk
1878,dailyaaj.com.pk
1879,dailyfun.pk
1880,dailyindependent.com.pk
1881,dailyinfo.pk
1882,dailykhabrain.com.pk
1883,dailypakistan.com.pk
1884,dailypatti.com.pk
1885,dailyqudrat.pk
1886,dailytimes.com.pk
1887,dailywholesale.pk
1888,daimtraders.pk
1889,dairylife.com.pk
1890,dais.edu.pk
1891,dakaan.pk
1892,dakkhana.com.pk
1893,daldafoundation.pk
1894,daltons.petmania.pk
1895,damadam.pk
1896,damcon.com.pk
1897,dandy.pk
1898,dandydesigns.pk
1899,danoori.pk
1900,danytech.com.pk
1901,dappershop.pk
1902,daraz.pk
1903,darazcenter.pk
1904,darazexpress.pk
1905,dariyakinaray.daryiakinaray.pk
1906,darkweb.com.pk
1907,darlink.pk
1908,darululoomkarachi.edu.pk
1909,darussalam.pk
1910,darvaza.pk
1911,das.duhs.edu.pk
1912,dashboard-skumgmt.oscarpos.pk
1913,dashboard.astore.pk
1914,dashboard.bogo.pk
1915,dashboard.eaudit.pk
1916,dashboard.homenet.com.pk
1917,dashboard.oscar.pk
1918,dashboard.takafulbazaar.pk
1919,dashracegear.com.pk
1920,dastak.silverpoint.com.pk
1921,data.brsp.org.pk
1922,data.bsecure.pk
1923,data.efp.com.pk
1924,datacheck.com.pk
1925,datacorporation.com.pk
1926,datalog.pk
1927,datapool.zong.com.pk
1928,davai.com.pk
1929,dawaai.pk
1930,dawahbooks.com.pk
1931,dawailo.pk
1932,dawlance.com.pk
1933,dayimaan.pk
1934,dazlogistics.pk
1935,dazzle.com.pk
1936,db.hecpm.hec.gov.pk
1937,db.hotline.pk
1938,db.toyzone.pk
1939,dbcenter.pk
1940,dbgroup.pk
1941,dbl.convergence.pk
1942,dbs.jdihs.edu.pk
1943,dc.lhc.gov.pk
1944,dccl.com.pk
1945,dcode.com.pk
1946,dcore-staging.kisaangroup.pk
1947,ddds.pk
1948,ddns.pk
1949,deal2steal.pk
1950,dealmarkaz.pk
1951,dealo.com.pk
1952,dealon.com.pk
1953,dealsera.pk
1954,dealsexpress.pk
1955,dealsoftheday.pk
1956,dealson.pk
1957,dearjune.pk
1958,decornmore.pk
1959,deeds.pk
1960,deen.pk
1961,deenwear.pk
1962,defence.pk
1963,define.pk
1964,deflorette.pk
1965,defox.pk
1966,delawrence.pk
1967,delesh.com.pk
1968,delivery.meikong.com.pk
1969,deliverychamps.pk
1970,delizia.pk
1971,deluxefootwear.pk
1972,dem3.bytes.pk
1973,demnok.pk
1974,demo.ehost.pk
1975,demo.genesis.pk
1976,demo.hzco.com.pk
1977,demo.lajwantistudio.pk
1978,demo.mobilestore.pk
1979,demo.new.cs.com.pk
1980,demo.oracletech.com.pk
1981,demo.org.pk
1982,demo.parkviewcity.com.pk
1983,demo.squadone.pk
1984,demo2.visiongroup.pk
1985,demos.beyondads.pk
1986,demospy.qodit.pk
1987,den.com.pk
1988,denims.pk
1989,denning.com.pk
1990,dentalaesthetics.pk
1991,dentalnews.pk
1992,dentem.pk
1993,deonline.suit.edu.pk
1994,dependent.pakistantoday.com.pk
1995,deploy.karigar.pk
1996,derma.pk
1997,dermacospakistan.pk
1998,descargarplus.pk
1999,deshi.pk
2000,desicinema.pk
2001,desicinemas.pk
2002,designerbrands.pk
2003,designerlace.pk
2004,designerreplica.pk
2005,designnanimate.pk
2006,designtech.pk
2007,designyourown.pk
2008,desiserials.pk
2009,dev-api.hrconnect.pk
2010,dev-api.hypr.pk
2011,dev-dost.nipponpaint.com.pk
2012,dev-ds-srv.cnse.com.pk
2013,dev.24seven.pk
2014,dev.asaanretail.pk
2015,dev.bcp.net.pk
2016,dev.cybermart.pk
2017,dev.eshoppers.pk
2018,dev.faisal.pk
2019,dev.goodlife.pk
2020,dev.hbl.priceoye.pk
2021,dev.iec.org.pk
2022,dev.ijarah.walee.pk
2023,dev.laam.pk
2024,dev.legalsearch.pk
2025,dev.shaadee.pk
2026,dev.sportsdrive.pk
2027,dev.uot.edu.pk
2028,dev.web.aeroglobe.pk
2029,dev.webnet.com.pk
2030,dev.worksapp.com.pk
2031,dev2.sblogistics.pk
2032,devapi.locally.com.pk
2033,devapi.meidan.pk
2034,devapoursarea.pk
2035,developer.walee.pk
2036,devinvhg.appmakers.pk
2037,devops.usman.net.pk
2038,dex.com.pk
2039,dfl.com.pk
2040,dfpo.pk
2041,dga.com.pk
2042,dgconcepts.com.pk
2043,dgcs.gos.pk
2044,dgip.gov.pk
2045,dgkmc.edu.pk
2046,dhaagay.com.pk
2047,dhaagey.com.pk
2048,dhabione.pk
2049,dhacsskarachi.edu.pk
2050,dhaga.com.pk
2051,dhai-r.com.pk
2052,dhanak.com.pk
2053,dharealestate.pk
2054,dhics.pk
2055,dhis.ntp.gov.pk
2056,dhis2.ntp.gov.pk
2057,dhis2ict.nhsrc.pk
2058,dialer.talktome.pk
2059,dials.pk
2060,diamondfoamstore.com.pk
2061,diaries.bnu.edu.pk
2062,dib2.finfotech.pk
2063,dietplan.pk
2064,digibop.com.pk
2065,digidokaan.pk
2066,digikhata.pk
2067,digilog.pk
2068,digiskills.pk
2069,digisoft.glowlogix.com.pk
2070,digisol.com.pk
2071,digistore.pk
2072,digital.bok.com.pk
2073,digitalaghaz.pk
2074,digitalarch.janggroup.com.pk
2075,digitalbanking.samba.com.pk
2076,digitallandscape.com.pk
2077,digitallibrary.edu.pk
2078,digitalmatrix.pk
2079,digitalmualij.pk
2080,digitalpersona.pk
2081,digitalportal.pk
2082,digitalrightsfoundation.pk
2083,digitalsafar.pk
2084,digitalsystems.com.pk
2085,digitalvoter.pk
2086,digitech.pk
2087,digitrack.landtrack.pk
2088,digitrends.pk
2089,digivance.pk
2090,dikhan.qurtuba.edu.pk
2091,dildilpakistan.pk
2092,diners.com.pk
2093,ding.pk
2094,dirbs.pta.gov.pk
2095,directorate.fhs.com.pk
2096,discountbazaar.com.pk
2097,discountcode.pk
2098,discounters.pk
2099,discountoffers.pk
2100,discountstore.pk
2101,diss.pk
2102,distinct.pk
2103,districtcourtssindh.gos.pk
2104,districtjudiciarycharsadda.gov.pk
2105,divaonline.com.pk
2106,divat.pk
2107,diversity.pk
2108,djistore.pk
2109,dk-api-backup.digikhata.pk
2110,dl.geta.pk
2111,dlc.duhs.edu.pk
2112,dlf.com.pk
2113,dlimsitp.pk
2114,dlimspunjab.pk
2115,dlinks.pk
2116,dlportal.pk
2117,dls.gos.pk
2118,dmarket.pk
2119,dmasti.pk
2120,dmis-pdma.gos.pk
2121,dms.philipmorrispakistan.com.pk
2122,dnanews.com.pk
2123,dnd.com.pk
2124,dnex.pk
2125,dnli.zong.com.pk
2126,dns.hostin.pk
2127,dns1.kkn.com.pk
2128,dns2.kkn.com.pk
2129,dnstore.pk
2130,dnt.net.pk
2131,docit.tmuc.edu.pk
2132,docstaging.knkit.pk
2133,doctorbookshop.pk
2134,doctoronline.com.pk
2135,doctors.medicalstore.com.pk
2136,doctorsdirectory.pk
2137,doctorshospital.com.pk
2138,dodeliver.com.pk
2139,doecgb.gov.pk
2140,does11.duhs.edu.pk
2141,dogar.com.pk
2142,dogarpublishers.com.pk
2143,dollarsmart.pk
2144,dolphinuniforms.pk
2145,domain.pk
2146,domainsearch.pk
2147,dominance.pk
2148,dominos.com.pk
2149,dominoscms.com.pk
2150,domisys.com.pk
2151,donations.pbm.gov.pk
2152,doosrirai.pk
2153,dost.nipponpaint.com.pk
2154,dotbox.pk
2155,dotcom.com.pk
2156,dotnet.com.pk
2157,dotz.pk
2158,downdetector.pk
2159,download.ubl.com.pk
2160,dp.adamsecurities.com.pk
2161,dp.tsbl.com.pk
2162,dpets.pk
2163,dpslahore.edu.pk
2164,dpsrwp.edu.pk
