index,domains
1123,binhamtravels.pk
1124,binhashimonline.pk
1125,binmushtaq.pk
1126,binsaeed.pk
1127,binsultaan.pk
1128,bioaqua.com.pk
1129,biorange.firestrike.pk
1130,bioshop.pk
1131,birdagents.pk
1132,birdsplanet.pk
1133,biryanidelivery.pk
1134,biryaniwala.pk
1135,bis.eit.net.pk
1136,biseatd.edu.pk
1137,biseb.edu.pk
1138,bisebwp.edu.pk
1139,bisebwp.pk
1140,bisedgkhan.edu.pk
1141,bisedik.edu.pk
1142,bisefsd.edu.pk
1143,bisegrw.edu.pk
1144,biseh.edu.pk
1145,bisehyd.edu.pk
1146,bisekt.edu.pk
1147,biselrk.edu.pk
1148,bisemalakand.edu.pk
1149,bisemdn.edu.pk
1150,bisempk.edu.pk
1151,bisemultan.edu.pk
1152,bisep.edu.pk
1153,biserawalpindi.edu.pk
1154,biserwp.edu.pk
1155,bisesahiwal.edu.pk
1156,bisesargodha.edu.pk
1157,bisesba.edu.pk
1158,bisess.edu.pk
1159,bisesuksindh.edu.pk
1160,bisp-8171.pk
1161,bisp.gov.pk
1162,bisp8171cniccheck.pk
1163,bisp8171eligibilitycheck.pk
1164,bisp8171portal.com.pk
1165,bisp8171portal.pk
1166,bispalert.com.pk
1167,bispwebportal.com.pk
1168,bispwebportal.org.pk
1169,bispwebportalonline.pk
1170,bitcoinminer.com.pk
1171,bites4delight.pk
1172,bitesa.pk
1173,bitrix.pk
1174,bixi.pk
1175,biyah.pk
1176,bizapp.callcourier.com.pk
1177,bizline.pk
1178,bizmarketplace.jazz.com.pk
1179,bizztechsolution.pk
1180,bkassociates.pk
1181,bkuc.edu.pk
1182,blackbox.net.pk
1183,blackbox.waada.pk
1184,blackcamels.com.pk
1185,blackmores.pk
1186,blackoptic.pk
1187,blackowl.pk
1188,blackrunner.com.pk
1189,blepgob.org.pk
1190,blingspot.pk
1191,blinkbroadband.pk
1192,blinq.pk
1193,blog.agency21.com.pk
1194,blog.grocerapp.pk
1195,blog.healthwire.pk
1196,blog.landtrack.pk
1197,blog.oracletech.com.pk
1198,blog.smartoption.pk
1199,blog.tractors.pk
1200,blog.vacationsetup.pk
1201,blogpakistan.pk
1202,bloodygaming.pk
1203,bloon.pk
1204,blossom.com.pk
1205,bls.com.pk
1206,blt.com.pk
1207,blu-rays.pk
1208,bluebirdarts.pk
1209,bluecart.pk
1210,blueex.co.pk
1211,bluehosting.pk
1212,bluerinse.pk
1213,blumoon.pk
1214,blxck.pk
1215,bm.visiontech.pk
1216,bms.ivapegreat.com.pk
1217,bn55-game.pk
1218,bn555.com.pk
1219,bnu.edu.pk
1220,boai.smsapp.pk
1221,boardresults.pk
1222,bocs.bankingmohtasib.gov.pk
1223,bodyfocus.pk
1224,bodypiercings.pk
1225,boe.com.pk
1226,bogo.pk
1227,bok.com.pk
1228,boldandbare.pk
1229,boltikitabain.pk
1230,bonafide.pk
1231,bonanza.com.pk
1232,bonbon.pk
1233,bono.pk
1234,book-shelf.pk
1235,bookabook.pk
1236,bookberry.pk
1237,bookeve.pk
1238,booking.dinnerinthesky.pk
1239,booking.glamp.pk
1240,bookmark.pk
1241,bookme.pk
1242,bookmyhotel.com.pk
1243,booknest.pk
1244,bookproperty.pk
1245,booksdelivery.pk
1246,bookshub.pk
1247,booksplus.pk
1248,booksvilla.com.pk
1249,bookworld.pk
1250,boota.pk
1251,bop.com.pk
1252,borjan.com.pk
1253,borsa.pk
1254,bot.cle.org.pk
1255,botanix.pk
1256,boya.com.pk
1257,bpm.jazz.com.pk
1258,bpsc.gob.pk
1259,bqdnh0f59b.qcjkngfdk3.faw22bejxm.pk
1260,brackets.pk
1261,brain.net.pk
1262,brainbooks.pk
1263,brainmusic.pk
1264,braintel.net.pk
1265,branches.pk
1266,brand.t-electronics.com.pk
1267,brandactivation.pk
1268,brandcollection.com.pk
1269,brandedcutpieces.com.pk
1270,brandedge.com.pk
1271,brandedkicks.pk
1272,brandedluggage.com.pk
1273,brandedwatches.pk
1274,brands4less.pk
1275,brands4you.pk
1276,brandsexclusive.com.pk
1277,brandsfame.com.pk
1278,brandspot.pk
1279,branighty.pk
1280,branny.pk
1281,braonline.pk
1282,bravian.edu.pk
1283,bravonutrition.pk
1284,breachit.pk
1285,breakfast.pk
1286,breakin.pk
1287,breakout.com.pk
1288,bridalcollection.pk
1289,bridals.pk
1290,brief.pk
1291,brightgroup.com.pk
1292,brightspark.com.pk
1293,brightvision.edu.pk
1294,brightway.pk
1295,brimburgers.pk
1296,bringit.pk
1297,britishcouncil.pk
1298,brkav.brookes.com.pk
1299,brn.optix.pk
1300,broadband.kkn.com.pk
1301,broadwaypizza.com.pk
1302,broche.pk
1303,brothersagrifarms.com.pk
1304,brownbag.pk
1305,bryon.com.pk
1306,bsdsb.org.pk
1307,bsecure.pk
1308,bsek.com.pk
1309,bsek.edu.pk
1310,bsekresult.com.pk
1311,bsms.telecard.com.pk
1312,bsweb174.brain.net.pk
1313,btevta.gob.pk
1314,bu.edu.pk
1315,bucket.pk
1316,buckit.pk
1317,budget.webhoster.pk
1318,budgetblinds.pk
1319,buetk.edu.pk
1320,buildinc.pk
1321,buildingbiographies.org.pk
1322,buildspark.pk
1323,buitms.edu.pk
1324,bundukhan.pk
1325,bundukhansweets.pk
1326,bunkr.pk
1327,bunnys.com.pk
1328,bunyad.lums.edu.pk
1329,burak.net.pk
1330,burgerlab.com.pk
1331,burgeroclock.com.pk
1332,burhanihospital.org.pk
1333,burraq.jazz.com.pk
1334,bushrastore.pk
1335,business.clickncollect.pk
1336,business.farmdar.pk
1337,businessbook.pk
1338,businessbrokers.pk
1339,businessemail.pk
1340,businessinsider.pk
1341,businessline.jazz.com.pk
1342,businesslist.pk
1343,businessobserver.pk
1344,businesswala.pk
1345,businessworld.jazz.com.pk
1346,buspro.pk
1347,bustangi.pk
1348,butterfly.com.pk
1349,buy.com.pk
1350,buy2day.pk
1351,buyerhub.pk
1352,buyersinn.pk
1353,buyimported.pk
1354,buyinsurance.pk
1355,buykarlo.pk
1356,buyon.pk
1357,buysolar.pk
1358,buyyourphone.pk
1359,buyzilla.pk
1360,buzz.pk
1361,bvm.zong.com.pk
1362,bwp.wiss.pk
1363,byco-fmc.bosicor.com.pk
1364,byco.com.pk
1365,bykea.pk
1366,byn.zong.com.pk
1367,bzu.edu.pk
1368,caapakistan.com.pk
1369,cabinet.gov.pk
1370,cacti.galaxy.net.pk
1371,caesars.com.pk
1372,caffeine.pk
1373,cakewale.com.pk
1374,calculator.pk
1375,caliber.com.pk
1376,californiapizza.com.pk
1377,caliph.pk
1378,callcourier.com.pk
1379,calza.com.pk
1380,campus.pk
1381,canbebe.com.pk
1382,canny.com.pk
1383,capcutpro.com.pk
1384,capitalmarkets.pk
1385,caplet.pk
1386,capri.com.pk
1387,captainfood.pk
1388,car.net.pk
1389,car4u.com.pk
1390,carbuddy.pk
1391,cardbill.dnt.net.pk
1392,cardiaccare.com.pk
1393,care.master.com.pk
1394,carecosmetics.com.pk
1395,career.csd.gov.pk
1396,career.paf-iast.edu.pk
1397,careerbox.pk
1398,careerjobs2381.com.pk
1399,careerjobs91.com.pk
1400,careermap.pk
1401,careers.bestwayconsultancy.com.pk
1402,careers.hmc.com.pk
1403,careers.namal.edu.pk
1404,careers.tcf.org.pk
1405,careers.zong.com.pk
1406,careers635.com.pk
1407,carestore.pk
1408,caretakers.pk
1409,carezone.pk
1410,cargo.pk
1411,cari.pk
1412,caritas.org.pk
1413,carom.pk
1414,carrefour.pk
1415,carrera.pk
1416,cartco.pk
1417,cartflo.pk
1418,cartonhouse.com.pk
1419,cas.net.pk
1420,cas1.kmu.edu.pk
1421,case.edu.pk
1422,caselaw.shc.gov.pk
1423,caseon.pk
1424,cash1.pk
1425,cashmaster.pk
1426,cashmgmt.albaraka.com.pk
1427,cast.org.pk
1428,casual.gamenow.com.pk
1429,catchnpack.pk
1430,cateringonline.pk
1431,catfootwear.com.pk
1432,cathaypacific.pk
1433,catip.org.pk
1434,cavemanorganics.pk
1435,cba.com.pk
1436,cbdpunjab.gov.pk
1437,cbr.gov.pk
1438,cbs.zong.com.pk
1439,cc.cle.org.pk
1440,ccar.gov.pk
1441,ccbat.com.pk
1442,cch.awt.com.pk
1443,cch.edu.pk
1444,ccit.pk
1445,ccmc.pk
1446,cco.com.pk
1447,ccormara.edu.pk
1448,ccptraffickyc.pk
1449,ccrim.org.pk
1450,ccstore.pk
1451,cda.gov.pk
1452,cdb.tlh.edu.pk
1453,cdcaccess.com.pk
1454,cdn.quizclothing.pk
1455,cdn2.niazitv.pk
1456,cdn5.niazitv.pk
1457,cdn6.niazitv.pk
1458,cdns.pta.gov.pk
1459,cdpl.pk
1460,cdpr.org.pk
1461,cdtc.org.pk
1462,cecos.edu.pk
1463,cedar.edu.pk
1464,cef.org.pk
1465,cejlms.iba.edu.pk
1466,cel.gift.edu.pk
1467,cel.giu.edu.pk
1468,celebjared.pk
1469,celebritynews.pk
1470,celeste.com.pk
1471,celina.pk
1472,cell.pfa.gop.pk
1473,cellmart.pk
1474,census.seld.gos.pk
1475,cent.learntech.pk
1476,central.mbin.pk
1477,centreline.com.pk
1478,centurytown.com.pk
1479,cerave-pakistan.pk
1480,ceraveshop.pk
1481,cerebro.pk
1482,cerp.org.pk
1483,cewre.edu.pk
1484,cfm.verp.pk
1485,cfp.pitc.com.pk
1486,cfstudio.pk
1487,cg1.acme.convergence.pk
1488,cg2.acme.convergence.pk
1489,cga.gov.pk
1490,cgbabyclub.pk
1491,cgpakistan.kpdata.gov.pk
1492,cgpi.pk
1493,ch.uog.edu.pk
1494,chabee.pk
1495,chair.com.pk
1496,chalain.pk
1497,challan.must.edu.pk
1498,chamra.com.pk
1499,chandtara.pk
1500,changan.com.pk
1501,chantilly.pk
1502,chapter2.pk
1503,charcoal.com.pk
1504,charkha.com.pk
1505,chasedaily.pk
1506,chaseplus.com.pk
1507,chaseup.com.pk
1508,chasevalue.pk
1509,chashmay.com.pk
1510,chashmegul.pk
1511,chashni.pk
1512,chat.allmytech.pk
1513,chat.bls.com.pk
1514,chat.clearpathortho.pk
1515,chat.mcb.com.pk
1516,chat.orient.com.pk
1517,chatgpt.edu.pk
1518,chawli.pk
1519,cheaphost.pk
1520,cheaphosting.pk
1521,cheapvps.pk
1522,check.ptv.com.pk
1523,checkin.pk
1524,checkmepcobill.pk
1525,checksiminfo.com.pk
1526,cheena.pk
1527,cheetah.com.pk
1528,cheetay.pk
1529,chefiality.pk
1530,chemistdirect.pk
1531,chemistry.com.pk
1532,chemx.com.pk
1533,chhipa.pk
1534,chicvogue.pk
1535,chiefapparel.pk
1536,childrenofadam.pk
1537,childrenpublications.com.pk
1538,chilltime.pk
1539,chillzonehvac.com.pk
1540,chinaembassy.zong.com.pk
1541,chinyere.pk
1542,chip.edu.pk
1543,christinecosmetics.pk
1544,chte.gob.pk
1545,chunkncheese.pk
1546,chunnumunnu.pk
1547,ci.landtrack.pk
1548,cibs.comsats.net.pk
1549,cinegold.com.pk
1550,cinemakick.pk
1551,cinestar.com.pk
1552,cinestar.pk
1553,cip.tdea.pk
1554,circleinternational.com.pk
1555,circuit.pk
1556,cisepos.pk
1557,citibank.com.pk
1558,citilab.org.pk
1559,citiscience.pk
1560,citizenportal.gov.pk
1561,cits.net.pk
1562,city21.pk
1563,citybook.pk
1564,cityland.pk
1565,citysearch.pk
1566,cityuniversity.edu.pk
1567,civildefence.gov.pk
1568,civilsolutions.pk
1569,clair.pk
1570,clara.pk
1571,clarivateanalytics.com.pk
1572,clarivateanalytics.pk
1573,clasf.pk
1574,class11.pk
1575,class9.pk
1576,classicbedsheet.pk
1577,classifiedads.pk
1578,classnotes.pk
1579,classshop.pk
1580,cleanall.pk
1581,cleangreen.gov.pk
1582,clearpathortho.pk
1583,cleko.com.pk
1584,click.e.dettol.pk
1585,click.notification.nestle.pk
1586,clickable.pk
1587,clickbroadband.net.pk
1588,clickbroadband.pk
1589,clickmobile.pk
1590,clickncollect.pk
1591,clicknget.pk
1592,clicknorder.pk
1593,clickone.pk
1594,clicky.pk
1595,clickybridge.clicky.pk
1596,client.imarat.com.pk
1597,clientarea.host.com.pk
1598,clients.cloudservers.pk
1599,clientsportal.pk
1600,clinical.merisehat.pk
1601,clinix.com.pk
1602,cll.com.pk
1603,clothinginn.com.pk
1604,clothzilla.pk
1605,cloud.aptma.org.pk
1606,cloud.brsp.org.pk
1607,cloud.e.dettol.pk
1608,cloud.garajdrive.com.pk
1609,cloud.goodlife.pk
1610,cloud.jazzdrive.com.pk
1611,cloud.kips.edu.pk
1612,cloud.lazienda.com.pk
1613,cloud.mylighting.com.pk
1614,cloud.notification.nestle.pk
1615,cloud.onecloud.com.pk
1616,cloud.qau.edu.pk
1617,cloud.roadmaster.pk
1618,cloud.solutionspk.com.pk
1619,cloud.web.pk
1620,cloud1.kips.edu.pk
1621,cloudapps.pk
1622,cloudbytes.pk
1623,cloudcode.pk
1624,cloudex.pk
1625,cloudhosting.pk
1626,cloudpanel.gworkspace.pk
1627,cloudservers.pk
1628,cloudvps.pk
1629,cloudy.com.pk
1630,cloudy.pk
1631,clover.pk
1632,cltr.pulse.gop.pk
1633,club.genesis.pk
1634,club76.pk
1635,clubpkk.com.pk
1636,clusters.pk
1637,cmax.pk
1638,cmcp.gob.pk
1639,cmp-punjab.com.pk
1640,cmpunjabschemes.pk
1641,cms-admin.nooritservices.pk
1642,cms.blinkbroadband.pk
1643,cms.bnu.edu.pk
1644,cms.dmdmax.com.pk
1645,cms.icp.edu.pk
1646,cms.must.edu.pk
1647,cms.oxfordextend.com.pk
1648,cms.ric.edu.pk
1649,cms.ttsn.net.pk
1650,cms.ulm.edu.pk
1651,cms.uog.edu.pk
1652,cms.uol.edu.pk
1653,cms.uom.edu.pk
1654,cms3.uswat.edu.pk
1655,cmsapi.merisehat.pk
1656,cmscheme.com.pk
1657,cmscheme.pk
1658,cmsindh.gov.pk
1659,cmstravel.pk
1660,cmta.com.pk
1661,cmu.gov.pk
1662,cncautomation.pk
1663,cngfgames.pk
1664,cnic.pk
1665,cnicinformation.com.pk
1666,cnicinformation.net.pk
1667,cnse.com.pk
1668,coca-cola.com.pk
1669,coca-cola.pk
1670,coca-colajourney.com.pk
1671,cockpit.smarttrack.pk
1672,cocobee.com.pk
1673,cocoon.pk
1674,cocotots.pk
1675,cod.callcourier.com.pk
1676,codeit.pk
1677,coffeebean.pk
1678,cokestudio.com.pk
1679,colabs.pk
1680,colgate-palmolive.com.pk
1681,colgate.com.pk
1682,collaborativedesign.com.pk
1683,collabotive.pk
1684,collect.kmu.edu.pk
1685,college.hup.edu.pk
1686,colorprediction.pk
1687,colorshow.pk
1688,columns.pk
1689,com.arshgroup.pk
1690,comedy.goonj.pk
1691,cometgroup.com.pk
1692,comfortkicks.pk
1693,comfortperiod.pk
1694,comfortrealm.pk
1695,comfyfashion.pk
1696,commecscollege.edu.pk
1697,commerce.gov.pk
1698,complaint.mcq.gob.pk
1699,complaint.pta.gov.pk
1700,complaints.mohtasib.gov.pk
1701,computerzone.pk
1702,comsats.edu.pk
1703,comsats.net.pk
1704,comsats.pk
1705,comsec.pk
1706,comsis.edu.pk
1707,comstar.com.pk
1708,conceptstore.pk
1709,concordlogistic.com.pk
1710,condomsoutlet.pk
1711,connect.net.pk
1712,connect.ptcl.com.pk
1713,connectapp.trackingworld.com.pk
1714,connectel.com.pk
1715,connectel.pk
1716,console-staging.daraz.pk
1717,console.cequens.pk
1718,console.daraz.pk
1719,consumers.pk
1720,continentalbiscuits.com.pk
1721,continentaltowels.com.pk
1722,contra2.skyrocket.com.pk
1723,contra5.skyrocket.com.pk
1724,convergence.pk
1725,converter.pk
1726,convocation.superior.edu.pk
1727,convocation.uskt.edu.pk
1728,conwill.com.pk
1729,cookingorbit.pk
1730,coolandcool.pk
1731,copypencil.pk
1732,corecart.pk
1733,corio.pk
1734,corneronline.pk
1735,corp.imtiaz.com.pk
1736,corp.skyhost.pk
1737,corporateportal.jazz.com.pk
1738,corporatetraining.com.pk
1739,corportal.telenor.com.pk
1740,cosmesurgehospital.com.pk
1741,cosmetics.pk
1742,cosmeticswholesale.pk
1743,cosmic.net.pk
1744,cosmicarena.pk
1745,costyo.pk
1746,cothm.edu.pk
1747,cougar.com.pk
1748,coupon.com.pk
1749,couriers.com.pk
1750,couriertracking.pk
1751,courses24.pk
1752,coverlo.pk
1753,covid.gov.pk
1754,covolv.pk
1755,cozmetica.pk
1756,cp.flashnet.com.pk
1757,cp.fpsc.gov.pk
1758,cp.galaxy.net.pk
1759,cp.genesis.pk
1760,cp.leo.net.pk
1761,cp.mansol.com.pk
1762,cp.powerlink.net.pk
1763,cp.softshack.com.pk
1764,cp.xoxo.pk
1765,cp.zu.edu.pk
1766,cp02.bsms.pk
1767,cp14-nl.temok.pk
1768,cp2.punjabhec.gov.pk
1769,cp2.zu.edu.pk
1770,cpanel.amis.com.pk
1771,cpanel.bloon.pk
1772,cpanel.buzzhost.pk
1773,cpanel.cpsd.org.pk
1774,cpanel.eazygl.pk
1775,cpanel.fineartsmaterial.pk
1776,cpanel.inrealtors.pk
1777,cpanel.maic.com.pk
1778,cpanel.phonebolee.pk
1779,cpanel.reefland.com.pk
1780,cpcalendars.actgroup.com.pk
1781,cpcalendars.fliptron.pk
1782,cpcalendars.immigrationexperts.pk
1783,cpcalendars.netwise.pk
1784,cpcalendars.pegasus.com.pk
1785,cpcalendars.petpakfilms.com.pk
1786,cpcontacts.abrarulhaq.pk
1787,cpcontacts.bisemultan.edu.pk
1788,cpcontacts.careercounselor.pk
1789,cpcontacts.duhs.edu.pk
1790,cpcontacts.eads.pk
1791,cpcontacts.hostlint.pk
1792,cpcontacts.id.com.pk
1793,cpcontacts.ithouse.pk
1794,cpcontacts.jumprecruiter.pk
1795,cpcontacts.qistbazaar.pk
1796,cpd.pec.org.pk
1797,cpec.gov.pk
1798,cplc.org.pk
1799,cpp4.ultimate-solution.com.pk
1800,cppa.gov.pk
1801,cpr.gov.pk
1802,cpsp.edu.pk
1803,crafthouse.pk
1804,crayon.pk
1805,crazevalue.pk
1806,crazyhost.pk
1807,crbt.zong.com.pk
1808,credentials.edu.pk
1809,creditfix.pk
1810,credo.edu.pk
1811,crescentcollege.com.pk
1812,cricket.jazz.com.pk
1813,cricketpakistan.com.pk
1814,crimson.com.pk
1815,crm-api.vivafinance.pk
1816,crm.berlitz.com.pk
1817,crm.bic.edu.pk
1818,crm.bios.pk
1819,crm.fingertips.com.pk
1820,crm.homebridge.pk
1821,crm.master.com.pk
1822,crm.sapphireproperties.com.pk
1823,crm.takafulbazaar.pk
1824,crm.truckistan.pk
1825,crm.weddingapp.pk
1826,crm360.pk
1827,crmx.clicky.pk
1828,cronhealth.udhaar.pk
1829,crossstitch.pk
1830,crowded.pk
1831,crs.pharmedic.com.pk
1832,crushitdigital.pk
1833,crystalshipping.pk
1834,crystolite.com.pk
1835,csa.cle.org.pk
1836,csa.frieslandcampina.com.pk
1837,csa.sbp.org.pk
1838,cscquetta.gov.pk
1839,cscr.pk
1840,csd.gov.pk
1841,csm.tmpl.pk
1842,csn.edu.pk
1843,cspsindh.org.pk
1844,csrmonitors.nepra.org.pk
1845,css.net.pk
1846,cssaspirants.pk
1847,cssforum.com.pk
1848,cssprep.com.pk
1849,ctc.hoster.pk
1850,ctdkppolice.gov.pk
1851,ctexs.pk
1852,ctf-pcc.nccs.pk
1853,ctplahore.gop.pk
1854,ctsp.org.pk
1855,ctti.edu.pk
1856,cu.edu.pk
1857,cubeonline.pk
1858,cubexs.net.pk
1859,cubicle.pk
1860,cuiatd.edu.pk
1861,cuilahore.edu.pk
1862,cuiwah.edu.pk
1863,culturalfusion.pk
1864,culturecolors.pk
1865,curl.pk
1866,currency.digitalexchange.pk
1867,currenwatches.com.pk
1868,curve.com.pk
1869,cusit.edu.pk
1870,cust.edu.pk
1871,customdesign.pk
1872,customers.nova.net.pk
1873,customizedjewellers.pk
1874,customizemaster.pk
1875,customnews.pk
1876,customstoday.com.pk
1877,cutish.pk
1878,cuvas.edu.pk
1879,cvmaker.pk
1880,cwd1.gkp.pk
1881,cwp.ndma.pk
1882,cwp.unews.pk
1883,cwpmne.pndkp.gov.pk
1884,cwppcsp.pndkp.gov.pk
1885,cxtreme.pk
1886,cyber.net.pk
1887,cyberian.pk
1888,cybermart.pk
1889,cyberpanel.pk
1890,cybgis.net.pk
1891,cycling-world.pk
1892,czone.com.pk
1893,da.shahidbuilders.com.pk
1894,daad.pk
1895,dabang.pk
1896,dablew.pk
1897,dabstore.pk
1898,dadabhoy.edu.pk
1899,dadabhoy.pk
1900,daewoo.com.pk
1901,daewoo.net.pk
1902,daily.pk
1903,dailyaaj.com.pk
1904,dailyfun.pk
1905,dailyindependent.com.pk
1906,dailyinfo.pk
1907,dailykhabrain.com.pk
1908,dailypakistan.com.pk
1909,dailypatti.com.pk
1910,dailyqudrat.pk
1911,dailytimes.com.pk
1912,dailywholesale.pk
1913,daimtraders.pk
1914,dairylife.com.pk
1915,dais.edu.pk
1916,dakaan.pk
1917,dakkhana.com.pk
1918,daldafoundation.pk
1919,daltons.petmania.pk
1920,damadam.pk
1921,damcon.com.pk
1922,dandy.pk
1923,dandydesigns.pk
1924,danoori.pk
1925,danytech.com.pk
1926,dappershop.pk
1927,daraz.pk
1928,darazcenter.pk
1929,darazexpress.pk
1930,dariyakinaray.daryiakinaray.pk
1931,darkweb.com.pk
1932,darlink.pk
1933,darululoomkarachi.edu.pk
1934,darussalam.pk
1935,darvaza.pk
1936,das.duhs.edu.pk
1937,dashboard-skumgmt.oscarpos.pk
1938,dashboard.astore.pk
1939,dashboard.bogo.pk
1940,dashboard.eaudit.pk
1941,dashboard.homenet.com.pk
1942,dashboard.oscar.pk
1943,dashboard.takafulbazaar.pk
1944,dashracegear.com.pk
1945,dastak.silverpoint.com.pk
1946,data.brsp.org.pk
1947,data.bsecure.pk
1948,data.efp.com.pk
1949,datacheck.com.pk
1950,datacorporation.com.pk
1951,datalog.pk
1952,datapool.zong.com.pk
1953,davai.com.pk
1954,dawaai.pk
1955,dawahbooks.com.pk
1956,dawailo.pk
1957,dawlance.com.pk
1958,dayimaan.pk
1959,dazlogistics.pk
1960,dazzle.com.pk
1961,db.hecpm.hec.gov.pk
1962,db.hotline.pk
1963,db.toyzone.pk
1964,dbcenter.pk
1965,dbgroup.pk
1966,dbl.convergence.pk
1967,dbs.jdihs.edu.pk
1968,dc.lhc.gov.pk
1969,dccl.com.pk
1970,dcode.com.pk
1971,dcore-staging.kisaangroup.pk
1972,ddds.pk
1973,ddns.pk
1974,deal2steal.pk
1975,dealmarkaz.pk
1976,dealo.com.pk
1977,dealon.com.pk
1978,dealsera.pk
1979,dealsexpress.pk
1980,dealsoftheday.pk
1981,dealson.pk
1982,dearjune.pk
1983,decornmore.pk
1984,deeds.pk
1985,deen.pk
1986,deenwear.pk
1987,defence.pk
1988,define.pk
1989,deflorette.pk
1990,defox.pk
1991,delawrence.pk
1992,delesh.com.pk
1993,delivery.meikong.com.pk
1994,deliverychamps.pk
1995,delizia.pk
1996,deluxefootwear.pk
1997,dem3.bytes.pk
1998,demnok.pk
1999,demo.ehost.pk
2000,demo.genesis.pk
2001,demo.hzco.com.pk
2002,demo.lajwantistudio.pk
2003,demo.mobilestore.pk
2004,demo.new.cs.com.pk
2005,demo.oracletech.com.pk
2006,demo.org.pk
2007,demo.parkviewcity.com.pk
2008,demo.squadone.pk
2009,demo2.visiongroup.pk
2010,demos.beyondads.pk
2011,demospy.qodit.pk
2012,den.com.pk
2013,denims.pk
2014,denning.com.pk
2015,dentalaesthetics.pk
2016,dentalnews.pk
2017,dentem.pk
2018,deonline.suit.edu.pk
2019,dependent.pakistantoday.com.pk
2020,deploy.karigar.pk
2021,derma.pk
2022,dermacospakistan.pk
2023,descargarplus.pk
2024,deshi.pk
2025,desicinema.pk
2026,desicinemas.pk
2027,designerbrands.pk
2028,designerlace.pk
2029,designerreplica.pk
2030,designnanimate.pk
2031,designtech.pk
2032,designyourown.pk
2033,desiserials.pk
2034,dev-api.hrconnect.pk
2035,dev-api.hypr.pk
2036,dev-dost.nipponpaint.com.pk
2037,dev-ds-srv.cnse.com.pk
2038,dev.24seven.pk
2039,dev.asaanretail.pk
2040,dev.bcp.net.pk
2041,dev.cybermart.pk
2042,dev.eshoppers.pk
2043,dev.faisal.pk
2044,dev.goodlife.pk
2045,dev.hbl.priceoye.pk
2046,dev.iec.org.pk
2047,dev.ijarah.walee.pk
2048,dev.laam.pk
2049,dev.legalsearch.pk
2050,dev.shaadee.pk
2051,dev.sportsdrive.pk
2052,dev.uot.edu.pk
2053,dev.web.aeroglobe.pk
2054,dev.webnet.com.pk
2055,dev.worksapp.com.pk
2056,dev2.sblogistics.pk
2057,devapi.locally.com.pk
2058,devapi.meidan.pk
2059,devapoursarea.pk
2060,developer.walee.pk
2061,devinvhg.appmakers.pk
2062,devops.usman.net.pk
2063,dex.com.pk
2064,dfl.com.pk
2065,dfpo.pk
2066,dga.com.pk
2067,dgconcepts.com.pk
2068,dgcs.gos.pk
2069,dgip.gov.pk
2070,dgkmc.edu.pk
2071,dhaagay.com.pk
2072,dhaagey.com.pk
2073,dhabione.pk
2074,dhacsskarachi.edu.pk
2075,dhaga.com.pk
2076,dhai-r.com.pk
2077,dhanak.com.pk
2078,dharealestate.pk
2079,dhics.pk
2080,dhis.ntp.gov.pk
2081,dhis2.ntp.gov.pk
2082,dhis2ict.nhsrc.pk
2083,dialer.talktome.pk
2084,dials.pk
2085,diamondfoamstore.com.pk
2086,diaries.bnu.edu.pk
2087,dib2.finfotech.pk
2088,dietplan.pk
2089,digibop.com.pk
2090,digidokaan.pk
2091,digikhata.pk
2092,digilog.pk
2093,digiskills.pk
2094,digisoft.glowlogix.com.pk
2095,digisol.com.pk
2096,digistore.pk
2097,digital.bok.com.pk
2098,digitalaghaz.pk
2099,digitalarch.janggroup.com.pk
2100,digitalbanking.samba.com.pk
2101,digitallandscape.com.pk
2102,digitallibrary.edu.pk
2103,digitalmatrix.pk
2104,digitalmualij.pk
2105,digitalpersona.pk
2106,digitalportal.pk
2107,digitalrightsfoundation.pk
2108,digitalsafar.pk
2109,digitalsystems.com.pk
2110,digitalvoter.pk
2111,digitech.pk
2112,digitrack.landtrack.pk
2113,digitrends.pk
2114,digivance.pk
2115,dikhan.qurtuba.edu.pk
2116,dildilpakistan.pk
2117,diners.com.pk
2118,ding.pk
2119,dirbs.pta.gov.pk
2120,directorate.fhs.com.pk
2121,discountbazaar.com.pk
2122,discountcode.pk
2123,discounters.pk
2124,discountoffers.pk
2125,discountstore.pk
2126,diss.pk
2127,distinct.pk
2128,districtcourtssindh.gos.pk
2129,districtjudiciarycharsadda.gov.pk
2130,divaonline.com.pk
2131,divat.pk
2132,diversity.pk
2133,djistore.pk
2134,dk-api-backup.digikhata.pk
2135,dl.geta.pk
2136,dlc.duhs.edu.pk
2137,dlf.com.pk
2138,dlimsitp.pk
2139,dlimspunjab.pk
2140,dlinks.pk
2141,dlportal.pk
2142,dls.gos.pk
2143,dmarket.pk
2144,dmasti.pk
2145,dmis-pdma.gos.pk
2146,dms.philipmorrispakistan.com.pk
2147,dnanews.com.pk
2148,dnd.com.pk
2149,dnex.pk
2150,dnli.zong.com.pk
2151,dns.hostin.pk
2152,dns1.kkn.com.pk
2153,dns2.kkn.com.pk
2154,dnstore.pk
2155,dnt.net.pk
2156,docit.tmuc.edu.pk
2157,docstaging.knkit.pk
2158,doctorbookshop.pk
2159,doctoronline.com.pk
2160,doctors.medicalstore.com.pk
2161,doctorsdirectory.pk
2162,doctorshospital.com.pk
2163,dodeliver.com.pk
2164,doecgb.gov.pk
2165,does11.duhs.edu.pk
